ISBN	Response Group	Log time	Log date
9783319420547	ItemAttributes	11:56:57	27:09:17
9783319299464	ItemAttributes	11:56:58	27:09:17
9783319257709	ItemAttributes	11:56:59	27:09:17
9783319295244	ItemAttributes	11:57:00	27:09:17
9783319224664	ItemAttributes	11:57:04	27:09:17
9783319285689	ItemAttributes	11:57:05	27:09:17
9783319215716	ItemAttributes	11:57:06	27:09:17
9783319450551	ItemAttributes	11:57:07	27:09:17
9783319256177	ItemAttributes	11:57:08	27:09:17
9783319269931	ItemAttributes	11:57:11	27:09:17
9783319480862	ItemAttributes	11:57:13	27:09:17
9783319311289	ItemAttributes	11:57:14	27:09:17
9783319351124	ItemAttributes	11:57:15	27:09:17
9783319304526	ItemAttributes	11:57:16	27:09:17
9783319247274	ItemAttributes	11:57:17	27:09:17
9783319282602	ItemAttributes	11:57:18	27:09:17
9783319413327	ItemAttributes	11:57:24	27:09:17
9783319233970	ItemAttributes	11:57:25	27:09:17
9783319292472	ItemAttributes	11:57:26	27:09:17
9783319271965	ItemAttributes	11:57:27	27:09:17
9783319303444	ItemAttributes	11:57:28	27:09:17
9783319342276	ItemAttributes	11:57:29	27:09:17
9783319248097	ItemAttributes	11:57:31	27:09:17
9783319240565	ItemAttributes	11:57:32	27:09:17
9783319284354	ItemAttributes	11:57:33	27:09:17
9783319285535	ItemAttributes	11:57:34	27:09:17
9783319271248	ItemAttributes	11:57:35	27:09:17
9783319239248	ItemAttributes	11:57:36	27:09:17
9783319326856	ItemAttributes	11:57:40	27:09:17
9783319286471	ItemAttributes	11:57:41	27:09:17
9783319258515	ItemAttributes	11:57:42	27:09:17
9783319257044	ItemAttributes	11:57:46	27:09:17
9783319247601	ItemAttributes	11:57:47	27:09:17
9783319305103	ItemAttributes	11:57:48	27:09:17
9783319263137	ItemAttributes	11:57:49	27:09:17
9783319276304	ItemAttributes	11:57:52	27:09:17
9783319275482	ItemAttributes	11:58:00	27:09:17
9783319455921	ItemAttributes	11:58:01	27:09:17
9783319283753	ItemAttributes	11:58:02	27:09:17
9783319488868	ItemAttributes	11:58:03	27:09:17
9783319259321	ItemAttributes	11:58:04	27:09:17
9783319340715	ItemAttributes	11:58:05	27:09:17
9783319245485	ItemAttributes	11:58:09	27:09:17
9783319243719	ItemAttributes	11:58:10	27:09:17
9783319260464	ItemAttributes	11:58:11	27:09:17
9783319408859	ItemAttributes	11:58:12	27:09:17
9783319337708	ItemAttributes	11:58:13	27:09:17
9783319269511	ItemAttributes	11:58:14	27:09:17
9783319292953	ItemAttributes	11:58:18	27:09:17
9783319285924	ItemAttributes	11:58:19	27:09:17
9783319388410	ItemAttributes	11:58:20	27:09:17
9783319309774	ItemAttributes	11:58:21	27:09:17
9783319411101	ItemAttributes	11:58:22	27:09:17
9783319252698	ItemAttributes	11:58:23	27:09:17
9783319288550	ItemAttributes	11:58:24	27:09:17
9783319296906	ItemAttributes	11:58:28	27:09:17
9783319256504	ItemAttributes	11:58:29	27:09:17
9783319333304	ItemAttributes	11:58:30	27:09:17
9783319309897	ItemAttributes	11:58:31	27:09:17
9783319303475	ItemAttributes	11:58:32	27:09:17
9783319453477	ItemAttributes	11:58:36	27:09:17
9783319322063	ItemAttributes	11:58:37	27:09:17
9783319424071	ItemAttributes	11:58:38	27:09:17
9783319279640	ItemAttributes	11:58:39	27:09:17
9783319311739	ItemAttributes	11:58:40	27:09:17
9783319322391	ItemAttributes	11:58:41	27:09:17
9783319444086	ItemAttributes	11:58:45	27:09:17
9783319276977	ItemAttributes	11:58:46	27:09:17
9783319329505	ItemAttributes	11:58:47	27:09:17
9783319465043	ItemAttributes	11:58:48	27:09:17
9783319398761	ItemAttributes	11:58:51	27:09:17
9783319282275	ItemAttributes	11:58:55	27:09:17
9783319401072	ItemAttributes	11:58:58	27:09:17
9783319281742	ItemAttributes	11:58:59	27:09:17
9783319280851	ItemAttributes	11:59:00	27:09:17
9783319388687	ItemAttributes	11:59:01	27:09:17
9783319411705	ItemAttributes	11:59:07	27:09:17
9783319318356	ItemAttributes	11:59:08	27:09:17
9783319298375	ItemAttributes	11:59:09	27:09:17
9783319268859	ItemAttributes	11:59:10	27:09:17
9783319333694	ItemAttributes	11:59:12	27:09:17
9783319272665	ItemAttributes	11:59:13	27:09:17
9783319274744	ItemAttributes	11:59:14	27:09:17
9783319301075	ItemAttributes	11:59:15	27:09:17
9783319337883	ItemAttributes	11:59:16	27:09:17
9783319339054	ItemAttributes	11:59:18	27:09:17
9783319393629	ItemAttributes	11:59:19	27:09:17
9783319424835	ItemAttributes	11:59:20	27:09:17
9783319310947	ItemAttributes	11:59:26	27:09:17
9783319410296	ItemAttributes	11:59:27	27:09:17
9783319341705	ItemAttributes	11:59:28	27:09:17
9783319286235	ItemAttributes	11:59:29	27:09:17
9783319313429	ItemAttributes	11:59:30	27:09:17
9783319284231	ItemAttributes	11:59:31	27:09:17
9783319333335	ItemAttributes	11:59:32	27:09:17
9783319281629	ItemAttributes	11:59:34	27:09:17
9783319339566	ItemAttributes	11:59:35	27:09:17
9783319335926	ItemAttributes	11:59:36	27:09:17
9783319406473	ItemAttributes	11:59:37	27:09:17
9783319310763	ItemAttributes	11:59:38	27:09:17
9783319293165	ItemAttributes	11:59:39	27:09:17
9783319315195	ItemAttributes	11:59:41	27:09:17
9783319444260	ItemAttributes	11:59:42	27:09:17
9783319276144	ItemAttributes	11:59:46	27:09:17
9783319439969	ItemAttributes	11:59:47	27:09:17
9783319293592	ItemAttributes	11:59:48	27:09:17
9783319303239	ItemAttributes	11:59:49	27:09:17
9783319320878	ItemAttributes	11:59:50	27:09:17
9783319292809	ItemAttributes	11:59:52	27:09:17
9783319322933	ItemAttributes	11:59:53	27:09:17
9783319431642	ItemAttributes	11:59:54	27:09:17
9783319278094	ItemAttributes	11:59:55	27:09:17
9783319320908	ItemAttributes	11:59:56	27:09:17
9783319339320	ItemAttributes	12:00:00	27:09:17
9783319446417	ItemAttributes	12:00:01	27:09:17
9783319404653	ItemAttributes	12:00:02	27:09:17
9783319290058	ItemAttributes	12:00:04	27:09:17
9783319453590	ItemAttributes	12:00:05	27:09:17
9783319389356	ItemAttributes	12:00:07	27:09:17
9783319395661	ItemAttributes	12:00:08	27:09:17
9783319443997	ItemAttributes	12:00:12	27:09:17
9783319449401	ItemAttributes	12:00:15	27:09:17
9783319300092	ItemAttributes	12:00:16	27:09:17
9783319404448	ItemAttributes	12:00:19	27:09:17
9783319392936	ItemAttributes	12:00:20	27:09:17
9783319321141	ItemAttributes	12:00:24	27:09:17
9783319308517	ItemAttributes	12:00:25	27:09:17
9783319350912	ItemAttributes	12:00:26	27:09:17
9783319289663	ItemAttributes	12:00:27	27:09:17
9783319319209	ItemAttributes	12:00:28	27:09:17
9783319319179	ItemAttributes	12:00:32	27:09:17
9783319326733	ItemAttributes	12:00:33	27:09:17
9783319307930	ItemAttributes	12:00:34	27:09:17
9783319446172	ItemAttributes	12:00:35	27:09:17
9783319291291	ItemAttributes	12:00:36	27:09:17
9783319287119	ItemAttributes	12:00:42	27:09:17
9783319299006	ItemAttributes	12:00:43	27:09:17
9783319334158	ItemAttributes	12:00:44	27:09:17
9783319288079	ItemAttributes	12:00:45	27:09:17
9783319327983	ItemAttributes	12:00:49	27:09:17
9783319325538	ItemAttributes	12:00:50	27:09:17
9783319397344	ItemAttributes	12:00:51	27:09:17
9783319392424	ItemAttributes	12:00:57	27:09:17
9783319288826	ItemAttributes	12:00:58	27:09:17
9783319397405	ItemAttributes	12:00:59	27:09:17
9783319445663	ItemAttributes	12:01:00	27:09:17
9783319323879	ItemAttributes	12:01:01	27:09:17
9783319419251	ItemAttributes	12:01:05	27:09:17
9783319301501	ItemAttributes	12:01:06	27:09:17
9783319470115	ItemAttributes	12:01:07	27:09:17
9783319292205	ItemAttributes	12:01:08	27:09:17
9783319303086	ItemAttributes	12:01:09	27:09:17
9783319453507	ItemAttributes	12:01:13	27:09:17
9783319340654	ItemAttributes	12:01:14	27:09:17
9783319480411	ItemAttributes	12:01:15	27:09:17
9783319294506	ItemAttributes	12:01:16	27:09:17
9783319331584	ItemAttributes	12:01:17	27:09:17
9783319310558	ItemAttributes	12:01:18	27:09:17
9783319318042	ItemAttributes	12:01:19	27:09:17
9783319389738	ItemAttributes	12:01:23	27:09:17
9783319469058	ItemAttributes	12:01:24	27:09:17
9783319325118	ItemAttributes	12:01:25	27:09:17
9783319439990	ItemAttributes	12:01:26	27:09:17
9783319314372	ItemAttributes	12:01:27	27:09:17
9783319336749	ItemAttributes	12:01:33	27:09:17
9783319318417	ItemAttributes	12:01:34	27:09:17
9783319340081	ItemAttributes	12:01:35	27:09:17
9783319404776	ItemAttributes	12:01:36	27:09:17
9783319299372	ItemAttributes	12:01:44	27:09:17
9783319458403	ItemAttributes	12:01:45	27:09:17
9783319328102	ItemAttributes	12:01:46	27:09:17
9783319301419	ItemAttributes	12:01:47	27:09:17
9783319390482	ItemAttributes	12:01:48	27:09:17
9783319319537	ItemAttributes	12:01:56	27:09:17
9783319304922	ItemAttributes	12:01:57	27:09:17
9783319390093	ItemAttributes	12:01:58	27:09:17
9783319337135	ItemAttributes	12:01:59	27:09:17
9783319335476	ItemAttributes	12:02:00	27:09:17
9783319451466	ItemAttributes	12:02:10	27:09:17
9783319307336	ItemAttributes	12:02:11	27:09:17
9783319306940	ItemAttributes	12:02:15	27:09:17
9783319308579	ItemAttributes	12:02:16	27:09:17
9783319334516	ItemAttributes	12:02:17	27:09:17
9783319308425	ItemAttributes	12:02:23	27:09:17
9783319463780	ItemAttributes	12:02:24	27:09:17
9783319431437	ItemAttributes	12:02:25	27:09:17
9783319312736	ItemAttributes	12:02:26	27:09:17
9783319389448	ItemAttributes	12:02:28	27:09:17
9783319402734	ItemAttributes	12:02:29	27:09:17
9783319333755	ItemAttributes	12:02:30	27:09:17
9783319321813	ItemAttributes	12:02:31	27:09:17
9783319426907	ItemAttributes	12:02:34	27:09:17
9783319409726	ItemAttributes	12:02:36	27:09:17
9783319315492	ItemAttributes	12:02:37	27:09:17
9783319323176	ItemAttributes	12:02:38	27:09:17
9783319315096	ItemAttributes	12:02:39	27:09:17
9783319476520	ItemAttributes	12:02:40	27:09:17
9783319440415	ItemAttributes	12:02:41	27:09:17
9783319431345	ItemAttributes	12:02:47	27:09:17
9783319473338	ItemAttributes	12:02:48	27:09:17
9783319333977	ItemAttributes	12:02:49	27:09:17
9783319448770	ItemAttributes	12:02:50	27:09:17
9783319419824	ItemAttributes	12:02:51	27:09:17
9783319396897	ItemAttributes	12:02:56	27:09:17
9783319415031	ItemAttributes	12:02:58	27:09:17
9783319341194	ItemAttributes	12:02:59	27:09:17
9783319461151	ItemAttributes	12:03:00	27:09:17
9783319462356	ItemAttributes	12:03:01	27:09:17
9783319390857	ItemAttributes	12:03:02	27:09:17
9783319412245	ItemAttributes	12:03:03	27:09:17
9783319400563	ItemAttributes	12:03:09	27:09:17
9783319326948	ItemAttributes	12:03:10	27:09:17
9783319410388	ItemAttributes	12:03:11	27:09:17
9783319427591	ItemAttributes	12:03:12	27:09:17
9783319387666	ItemAttributes	12:03:13	27:09:17
9783319331850	ItemAttributes	12:03:14	27:09:17
9783319451350	ItemAttributes	12:03:18	27:09:17
9783319447223	ItemAttributes	12:03:19	27:09:17
9783319460994	ItemAttributes	12:03:20	27:09:17
9783319390826	ItemAttributes	12:03:21	27:09:17
9783319476490	ItemAttributes	12:03:22	27:09:17
9783319407296	ItemAttributes	12:03:23	27:09:17
9783319335087	ItemAttributes	12:03:27	27:09:17
9783319455464	ItemAttributes	12:03:28	27:09:17
9783319412061	ItemAttributes	12:03:29	27:09:17
9783319412092	ItemAttributes	12:03:30	27:09:17
9783319410470	ItemAttributes	12:03:31	27:09:17
9783319409696	ItemAttributes	12:03:35	27:09:17
9783319499550	ItemAttributes	12:03:36	27:09:17
9783319401317	ItemAttributes	12:03:37	27:09:17
9783319437163	ItemAttributes	12:03:38	27:09:17
9783319449852	ItemAttributes	12:03:39	27:09:17
9783319437651	ItemAttributes	12:03:46	27:09:17
9783319396002	ItemAttributes	12:03:47	27:09:17
9783319393957	ItemAttributes	12:03:48	27:09:17
9783319395098	ItemAttributes	12:03:49	27:09:17
9783319395692	ItemAttributes	12:03:51	27:09:17
9783319449289	ItemAttributes	12:03:52	27:09:17
9783319476018	ItemAttributes	12:03:53	27:09:17
9783319493039	ItemAttributes	12:03:57	27:09:17
9783319403519	ItemAttributes	12:03:58	27:09:17
9783319467344	ItemAttributes	12:03:59	27:09:17
9783319432069	ItemAttributes	12:04:00	27:09:17
9783319416021	ItemAttributes	12:04:01	27:09:17
9783319455747	ItemAttributes	12:04:03	27:09:17
9783319405650	ItemAttributes	12:04:04	27:09:17
9783319432427	ItemAttributes	12:04:05	27:09:17
9783319449616	ItemAttributes	12:04:06	27:09:17
9783319429595	ItemAttributes	12:04:07	27:09:17
9783319415901	ItemAttributes	12:04:08	27:09:17
9783319450315	ItemAttributes	12:04:09	27:09:17
9783319423500	ItemAttributes	12:04:15	27:09:17
9783319491509	ItemAttributes	12:04:16	27:09:17
9783319475417	ItemAttributes	12:04:17	27:09:17
9783319420844	ItemAttributes	12:04:18	27:09:17
9783319455778	ItemAttributes	12:04:19	27:09:17
9783319437743	ItemAttributes	12:04:20	27:09:17
9783319450377	ItemAttributes	12:04:24	27:09:17
9783319447681	ItemAttributes	12:04:25	27:09:17
9783319501260	ItemAttributes	12:04:26	27:09:17
9783319462622	ItemAttributes	12:04:27	27:09:17
9783319437644	ItemAttributes	12:04:28	27:09:17
9783319436586	ItemAttributes	12:04:29	27:09:17
9783319436951	ItemAttributes	12:04:33	27:09:17
9783319467191	ItemAttributes	12:04:34	27:09:17
9783319509822	ItemAttributes	12:04:35	27:09:17
9783319444642	ItemAttributes	12:04:36	27:09:17
9783319444611	ItemAttributes	12:04:37	27:09:17
9783319444055	ItemAttributes	12:04:38	27:09:17
9783319446561	ItemAttributes	12:04:39	27:09:17
9783319447599	ItemAttributes	12:04:41	27:09:17
9783319454672	ItemAttributes	12:04:42	27:09:17
9783319455068	ItemAttributes	12:04:43	27:09:17
9783319457406	ItemAttributes	12:04:44	27:09:17
9783319458342	ItemAttributes	12:04:45	27:09:17
9783319459936	ItemAttributes	12:04:46	27:09:17
9783319462813	ItemAttributes	12:04:47	27:09:17
9783319470986	ItemAttributes	12:04:49	27:09:17
9783319485805	ItemAttributes	12:04:50	27:09:17
9783319485706	ItemAttributes	12:04:51	27:09:17
9783319494623	ItemAttributes	12:04:52	27:09:17
9783319511320	ItemAttributes	12:04:53	27:09:17
9783319490519	ItemAttributes	12:04:54	27:09:17
9783319492469	ItemAttributes	12:04:57	27:09:17
9783319491448	ItemAttributes	12:04:59	27:09:17
9783319494654	ItemAttributes	12:05:00	27:09:17
9783319496993	ItemAttributes	12:05:01	27:09:17
9783319501116	ItemAttributes	12:05:02	27:09:17
9783319502298	ItemAttributes	12:05:03	27:09:17
9783319514680	ItemAttributes	12:05:16	27:09:17
9783319556680	ItemAttributes	12:05:17	27:09:17
9783319557823	ItemAttributes	12:05:18	27:09:17
9783658116385	ItemAttributes	12:05:19	27:09:17
9783658113353	ItemAttributes	12:05:20	27:09:17
9783531139913	ItemAttributes	12:05:21	27:09:17
9783531199665	ItemAttributes	12:05:25	27:09:17
9783658100230	ItemAttributes	12:05:26	27:09:17
9783531180670	ItemAttributes	12:05:27	27:09:17
9783531184975	ItemAttributes	12:05:28	27:09:17
9783658020668	ItemAttributes	12:05:29	27:09:17
9783834947734	ItemAttributes	12:05:30	27:09:17
9783658080297	ItemAttributes	12:05:38	27:09:17
9783658110987	ItemAttributes	12:05:39	27:09:17
9783658103552	ItemAttributes	12:05:40	27:09:17
9783658092665	ItemAttributes	12:05:41	27:09:17
9783658138783	ItemAttributes	12:05:42	27:09:17
9783658084417	ItemAttributes	12:05:48	27:09:17
9783658142322	ItemAttributes	12:05:49	27:09:17
9783658107086	ItemAttributes	12:05:50	27:09:17
9783658138318	ItemAttributes	12:05:51	27:09:17
9783658138141	ItemAttributes	12:05:52	27:09:17
9783658119232	ItemAttributes	12:05:53	27:09:17
9783658142483	ItemAttributes	12:05:57	27:09:17
9783658146955	ItemAttributes	12:05:58	27:09:17
9783658099404	ItemAttributes	12:05:59	27:09:17
9783834817556	ItemAttributes	12:06:00	27:09:17
9783658133771	ItemAttributes	12:06:01	27:09:17
9783658092528	ItemAttributes	12:06:06	27:09:17
9783658093761	ItemAttributes	12:06:08	27:09:17
9783658008666	ItemAttributes	12:06:09	27:09:17
9783658101701	ItemAttributes	12:06:10	27:09:17
9783658107703	ItemAttributes	12:06:11	27:09:17
9783658023010	ItemAttributes	12:06:12	27:09:17
9783658029913	ItemAttributes	12:06:18	27:09:17
9783658027698	ItemAttributes	12:06:19	27:09:17
9783658102227	ItemAttributes	12:06:20	27:09:17
9783658034191	ItemAttributes	12:06:21	27:09:17
9783658091446	ItemAttributes	12:06:22	27:09:17
9783658108717	ItemAttributes	12:06:27	27:09:17
9783658108854	ItemAttributes	12:06:31	27:09:17
9783658071776	ItemAttributes	12:06:32	27:09:17
9783658045104	ItemAttributes	12:06:33	27:09:17
9783658095383	ItemAttributes	12:06:34	27:09:17
9783658064044	ItemAttributes	12:06:36	27:09:17
9783658104115	ItemAttributes	12:06:37	27:09:17
9783658053086	ItemAttributes	12:06:38	27:09:17
9783658056827	ItemAttributes	12:06:39	27:09:17
9783658082604	ItemAttributes	12:06:40	27:09:17
9783658105235	ItemAttributes	12:06:49	27:09:17
9783658108335	ItemAttributes	12:06:50	27:09:17
9783658100049	ItemAttributes	12:06:51	27:09:17
9783658072254	ItemAttributes	12:06:52	27:09:17
9783658111083	ItemAttributes	12:06:53	27:09:17
9783658100858	ItemAttributes	12:06:54	27:09:17
9783658099817	ItemAttributes	12:06:55	27:09:17
9783658111809	ItemAttributes	12:06:57	27:09:17
9783658085834	ItemAttributes	12:06:58	27:09:17
9783658084080	ItemAttributes	12:06:59	27:09:17
9783658079116	ItemAttributes	12:07:00	27:09:17
9783658078799	ItemAttributes	12:07:06	27:09:17
9783658083786	ItemAttributes	12:07:07	27:09:17
9783658087166	ItemAttributes	12:07:08	27:09:17
9783658084288	ItemAttributes	12:07:09	27:09:17
9783658100810	ItemAttributes	12:07:10	27:09:17
9783658128951	ItemAttributes	12:07:11	27:09:17
9783658130466	ItemAttributes	12:07:14	27:09:17
9783658110338	ItemAttributes	12:07:16	27:09:17
9783658089115	ItemAttributes	12:07:17	27:09:17
9783658089597	ItemAttributes	12:07:18	27:09:17
9783658118525	ItemAttributes	12:07:19	27:09:17
9783658112349	ItemAttributes	12:07:20	27:09:17
9783658099770	ItemAttributes	12:07:21	27:09:17
9783658104078	ItemAttributes	12:07:27	27:09:17
9783658100742	ItemAttributes	12:07:28	27:09:17
9783658096281	ItemAttributes	12:07:29	27:09:17
9783658108779	ItemAttributes	12:07:30	27:09:17
9783658098711	ItemAttributes	12:07:31	27:09:17
9783658102043	ItemAttributes	12:07:37	27:09:17
9783658104337	ItemAttributes	12:07:38	27:09:17
9783658110239	ItemAttributes	12:07:39	27:09:17
9783658105747	ItemAttributes	12:07:40	27:09:17
9783658101893	ItemAttributes	12:07:41	27:09:17
9783658110017	ItemAttributes	12:07:43	27:09:17
9783658116163	ItemAttributes	12:07:44	27:09:17
9783658119881	ItemAttributes	12:07:45	27:09:17
9783658120092	ItemAttributes	12:07:47	27:09:17
9783658105785	ItemAttributes	12:07:49	27:09:17
9783658138905	ItemAttributes	12:07:52	27:09:17
9783658109530	ItemAttributes	12:07:53	27:09:17
9783658106720	ItemAttributes	12:07:54	27:09:17
9783658118464	ItemAttributes	12:07:55	27:09:17
9783658107109	ItemAttributes	12:07:57	27:09:17
9783658107307	ItemAttributes	12:07:58	27:09:17
9783658121358	ItemAttributes	12:07:59	27:09:17
9783658107666	ItemAttributes	12:08:01	27:09:17
9783658108250	ItemAttributes	12:08:02	27:09:17
9783658109295	ItemAttributes	12:08:03	27:09:17
9783658108410	ItemAttributes	12:08:07	27:09:17
9783658111311	ItemAttributes	12:08:08	27:09:17
9783658110352	ItemAttributes	12:08:09	27:09:17
9783658111434	ItemAttributes	12:08:11	27:09:17
9783658111748	ItemAttributes	12:08:12	27:09:17
9783658112127	ItemAttributes	12:08:13	27:09:17
9783658114978	ItemAttributes	12:08:14	27:09:17
9783658114756	ItemAttributes	12:08:18	27:09:17
9783658113117	ItemAttributes	12:08:19	27:09:17
9783658137618	ItemAttributes	12:08:20	27:09:17
9783658121822	ItemAttributes	12:08:21	27:09:17
9783658116040	ItemAttributes	12:08:23	27:09:17
9783658127374	ItemAttributes	12:08:25	27:09:17
9783658113896	ItemAttributes	12:08:26	27:09:17
9783658113735	ItemAttributes	12:08:27	27:09:17
9783658112998	ItemAttributes	12:08:28	27:09:17
9783658114855	ItemAttributes	12:08:29	27:09:17
9783658115524	ItemAttributes	12:08:30	27:09:17
9783658129811	ItemAttributes	12:08:32	27:09:17
9783658114534	ItemAttributes	12:08:33	27:09:17
9783658117122	ItemAttributes	12:08:34	27:09:17
9783658115111	ItemAttributes	12:08:36	27:09:17
9783658114893	ItemAttributes	12:08:37	27:09:17
9783658116507	ItemAttributes	12:08:38	27:09:17
9783658115920	ItemAttributes	12:08:39	27:09:17
9783658116286	ItemAttributes	12:08:40	27:09:17
9783658116569	ItemAttributes	12:08:42	27:09:17
9783658130244	ItemAttributes	12:08:44	27:09:17
9783658117368	ItemAttributes	12:08:46	27:09:17
9783658136079	ItemAttributes	12:08:47	27:09:17
9783658125202	ItemAttributes	12:08:48	27:09:17
9783658118020	ItemAttributes	12:08:49	27:09:17
9783658117887	ItemAttributes	12:08:50	27:09:17
9783658122751	ItemAttributes	12:08:51	27:09:17
9783658119034	ItemAttributes	12:08:53	27:09:17
9783658118242	ItemAttributes	12:08:54	27:09:17
